,FIP,Year,population
17002,21053,2015,10189
17003,21055,2015,9169
17004,21057,2015,6743
17005,21059,2015,99509
17006,21061,2015,11995
17007,21063,2015,7548
17008,21065,2015,14377
17009,21067,2015,316002
17010,21069,2015,14578
17011,21071,2015,37535
17012,21073,2015,50096
17013,21075,2015,6269
17014,21077,2015,8601
17015,21079,2015,17213
17016,21081,2015,24727
17017,21083,2015,37230
17018,21085,2015,26143
17019,21087,2015,10973
17020,21089,2015,35983
17021,21091,2015,8644
17022,21093,2015,106323
17023,21095,2015,27511
17024,21097,2015,18637
17025,21099,2015,18418
17026,21101,2015,46399
17027,21103,2015,15572
17028,21105,2015,4610
17029,21107,2015,46077
17030,21109,2015,13327
17031,21111,2015,765192
17032,21113,2015,51815
17033,21115,2015,23136
17034,21117,2015,164092
17035,21119,2015,15692
17036,21121,2015,31485
17037,21123,2015,14121
17038,21125,2015,59930
17039,21127,2015,15873
17040,21129,2015,6742
17041,21131,2015,10646
17042,21133,2015,23044
17043,21135,2015,13600
17044,21137,2015,24343
17045,21139,2015,9286
17046,21141,2015,26751
17047,21143,2015,8311
17048,21145,2015,64984
17049,21147,2015,17879
17050,21149,2015,9412
17051,21151,2015,88237
17052,21153,2015,12781
17053,21155,2015,19216
17054,21157,2015,31060
17055,21159,2015,12304
17056,21161,2015,17066
17057,21163,2015,27740
17058,21165,2015,6367
17059,21167,2015,21402
17060,21169,2015,9914
17061,21171,2015,10621
17062,21173,2015,27586
17063,21175,2015,13268
17064,21177,2015,31249
17065,21179,2015,45115
17066,21181,2015,7061
17067,21183,2015,24025
17068,21185,2015,64546
17069,21187,2015,10728
17070,21189,2015,4447
17071,21191,2015,14472
17072,21193,2015,27339
17073,21195,2015,61785
17074,21197,2015,12228
17075,21199,2015,63858
17076,21201,2015,2135
17077,21203,2015,16933
17078,21205,2015,24655
17079,21207,2015,17685
17080,21209,2015,52136
17081,21211,2015,45941
17082,21213,2015,17908
17083,21215,2015,17990
17084,21217,2015,25583
17085,21219,2015,12450
17086,21221,2015,14219
17087,21223,2015,8750
17088,21225,2015,14978
17089,21227,2015,124081
17090,21229,2015,12023
17091,21231,2015,20609
17092,21233,2015,13178
17093,21235,2015,36122
17094,21237,2015,7245
17095,21239,2015,25858
17096,22000,2015,4664851
17097,22001,2015,62681
17098,22003,2015,25645
17099,22005,2015,119374
17100,22007,2015,22890
17101,22009,2015,40991
17102,22011,2015,36530
17103,22013,2015,13826
17104,22015,2015,125577
17105,22017,2015,251361
17106,22019,2015,198427
17107,22021,2015,10047
17108,22023,2015,6825
17109,22025,2015,10027
17110,22027,2015,16266
17111,22029,2015,20232
17112,22031,2015,27111
17113,22033,2015,445078
17114,22035,2015,7276
17115,22037,2015,19558
17116,22039,2015,33713
17117,22041,2015,20388
17118,22043,2015,22301
17119,22045,2015,73761
17120,22047,2015,33137
17121,22049,2015,15948
17122,22051,2015,435275
17123,22053,2015,31431
17124,22055,2015,239281
17125,22057,2015,98323
17126,22059,2015,14985
17127,22061,2015,47437
17128,22063,2015,137463
17129,22065,2015,11552
17130,22067,2015,26309
17131,22069,2015,38996
17132,22071,2015,389791
17133,22073,2015,156877
17134,22075,2015,23443
17135,22077,2015,22207
17136,22079,2015,131801
17137,22081,2015,8714
17138,22083,2015,20551
17139,22085,2015,24215
17140,22087,2015,45425
17141,22089,2015,52583
17142,22091,2015,10469
17143,22093,2015,21480
17144,22095,2015,43542
17145,22097,2015,83628
17146,22099,2015,53883
17147,22101,2015,52881
17148,22103,2015,248913
17149,22105,2015,128740
17150,22107,2015,4773
17151,22109,2015,113796
17152,22111,2015,22492
17153,22113,2015,59931
17154,22115,2015,51415
17155,22117,2015,46368
17156,22119,2015,40055
17157,22121,2015,25559
17158,22123,2015,11286
17159,22125,2015,15366
17160,22127,2015,14645
17161,23000,2015,1328484
17162,23001,2015,107155
17163,23003,2015,68855
17164,23005,2015,289544
17165,23007,2015,30057
17166,23009,2015,54245
17167,23011,2015,121005
17168,23013,2015,39794
17169,23015,2015,33784
17170,23017,2015,57110
17171,23019,2015,151949
17172,23021,2015,16924
17173,23023,2015,35115
17174,23025,2015,50733
17175,23027,2015,39126
17176,23029,2015,31821
17177,23031,2015,201267
17178,24000,2015,5986717
17179,24001,2015,72462
17180,24003,2015,563502
17181,24005,2015,827471
17182,24009,2015,90468
17183,24011,2015,32591
17184,24013,2015,167133
17185,24015,2015,102418
17186,24017,2015,155692
17187,24019,2015,32404
17188,24021,2015,245114
17189,24023,2015,29435
17190,24025,2015,249589
17191,24027,2015,311449
17192,24029,2015,19713
17193,24031,2015,1033994
17194,24033,2015,905737
17195,24035,2015,48991
17196,24037,2015,110965
17197,24039,2015,25684
17198,24041,2015,37414
17199,24043,2015,149116
17200,24045,2015,101800
17201,24047,2015,51425
17202,24510,2015,622150
17203,25000,2015,6795891
17204,25001,2015,213811
17205,25003,2015,127857
17206,25005,2015,556878
17207,25007,2015,17275
17208,25009,2015,777175
17209,25011,2015,70902
17210,25013,2015,469230
17211,25015,2015,160768
17212,25017,2015,1585775
17213,25019,2015,10945
17214,25021,2015,694787
17215,25023,2015,509146
17216,25025,2015,782962
17217,25027,2015,818380
17218,26000,2015,9932573
17219,26001,2015,10329
17220,26003,2015,9251
17221,26005,2015,114136
17222,26007,2015,28719
17223,26009,2015,23032
17224,26011,2015,15303
17225,26013,2015,8583
17226,26015,2015,59415
17227,26017,2015,105281
17228,26019,2015,17393
17229,26021,2015,155071
17230,26023,2015,43653
17231,26025,2015,134339
17232,26027,2015,51340
17233,26029,2015,26213
17234,26031,2015,25394
17235,26033,2015,37980
17236,26035,2015,30613
17237,26037,2015,77014
17238,26039,2015,13853
17239,26041,2015,36417
17240,26043,2015,25655
17241,26045,2015,108657
17242,26047,2015,32919
17243,26049,2015,410470
17244,26051,2015,25222
17245,26053,2015,15537
17246,26055,2015,91546
17247,26057,2015,41319
17248,26059,2015,45872
17249,26061,2015,36283
17250,26063,2015,31759
17251,26065,2015,287168
17252,26067,2015,64046
17253,26069,2015,25333
17254,26071,2015,11316
17255,26073,2015,70782
17256,26075,2015,159292
17257,26077,2015,259716
17258,26079,2015,17252
17259,26081,2015,637304
17260,26083,2015,2123
17261,26085,2015,11695
17262,26087,2015,88387
17263,26089,2015,21637
17264,26091,2015,98385
17265,26093,2015,187186
17266,26095,2015,6429
17267,26097,2015,10822
17268,26099,2015,865086
17269,26101,2015,24447
17270,26103,2015,67319
17271,26105,2015,28741
17272,26107,2015,43026
17273,26109,2015,23466
17274,26111,2015,83626
17275,26113,2015,14885
17276,26115,2015,149386
17277,26117,2015,62764
17278,26119,2015,9288
17279,26121,2015,172462
17280,26123,2015,47888
17281,26125,2015,1244711
17282,26127,2015,26328
17283,26129,2015,20895
17284,26131,2015,6038
17285,26133,2015,23177
17286,26135,2015,8277
17287,26137,2015,24211
17288,26139,2015,280958
17289,26141,2015,12794
17290,26143,2015,23914
17291,26145,2015,193314
17292,26147,2015,159749
17293,26149,2015,60805
17294,26151,2015,41446
17295,26153,2015,8123
17296,26155,2015,68485
17297,26157,2015,53731
17298,26159,2015,75064
17299,26161,2015,363109
17300,26163,2015,1764726
17301,26165,2015,32893
17302,27000,2015,5482503
17303,27001,2015,15855
17304,27003,2015,344246
17305,27005,2015,33442
17306,27007,2015,45604
17307,27009,2015,39412
17308,27011,2015,4992
17309,27013,2015,65658
17310,27015,2015,25237
17311,27017,2015,35407
17312,27019,2015,98635
17313,27021,2015,28687
17314,27023,2015,12077
17315,27025,2015,54113
17316,27027,2015,62146
17317,27029,2015,8796
17318,27031,2015,5228
17319,27033,2015,11426
17320,27035,2015,63231
17321,27037,2015,414240
17322,27039,2015,20417
17323,27041,2015,36782
17324,27043,2015,13981
17325,27045,2015,20727
17326,27047,2015,30496
17327,27049,2015,46073
17328,27051,2015,5870
17329,27053,2015,1222578
17330,27055,2015,18681
17331,27057,2015,20645
17332,27059,2015,38277
17333,27061,2015,45261
17334,27063,2015,10095
17335,27065,2015,15884
17336,27067,2015,42590
17337,27069,2015,4405
17338,27071,2015,12798
17339,27073,2015,6872
17340,27075,2015,10547
17341,27077,2015,3872
17342,27079,2015,27736
17343,27081,2015,5711
17344,27083,2015,25837
17345,27085,2015,35824
17346,27087,2015,5437
17347,27089,2015,9410
17348,27091,2015,20034
17349,27093,2015,23036
17350,27095,2015,25484
17351,27097,2015,32763
17352,27099,2015,39420
17353,27101,2015,8394
17354,27103,2015,33532
17355,27105,2015,21795
17356,27107,2015,6621
17357,27109,2015,151335
17358,27111,2015,57544
17359,27113,2015,14234
17360,27115,2015,29042
17361,27117,2015,9267
17362,27119,2015,31510
17363,27121,2015,10930
17364,27123,2015,536879
17365,27125,2015,4032
17366,27127,2015,15422
17367,27129,2015,14792
17368,27131,2015,65307
17369,27133,2015,9437
17370,27135,2015,15619
17371,27137,2015,200276
17372,27139,2015,141361
17373,27141,2015,91416
17374,27143,2015,14887
17375,27145,2015,155890
17376,27147,2015,36610
17377,27149,2015,9864
17378,27151,2015,9379
17379,27153,2015,24340
17380,27155,2015,3369
17381,27157,2015,21380
17382,27159,2015,13668
17383,27161,2015,18923
17384,27163,2015,250494
17385,27165,2015,11002
17386,27167,2015,6355
17387,27169,2015,50808
17388,27171,2015,130978
17389,27173,2015,9836
17390,28000,2015,2988693
17391,28001,2015,31570
17392,28003,2015,37273
17393,28005,2015,12546
17394,28007,2015,18673
17395,28009,2015,8157
17396,28011,2015,33279
17397,28013,2015,14639
17398,28015,2015,10201
17399,28017,2015,17401
17400,28019,2015,8370
17401,28021,2015,9214
17402,28023,2015,16029
17403,28025,2015,20004
17404,28027,2015,24509
17405,28029,2015,28869
17406,28031,2015,19238
17407,28033,2015,173265
17408,28035,2015,75705
17409,28037,2015,7732
17410,28039,2015,23373
17411,28041,2015,13545
17412,28043,2015,21452
17413,28045,2015,46292
17414,28047,2015,200671
17415,28049,2015,244241
17416,28051,2015,18371
17417,28053,2015,8705
17418,28055,2015,1337
17419,28057,2015,23548
17420,28059,2015,141381
17421,28061,2015,16548
17422,28063,2015,7501
17423,28065,2015,11643
17424,28067,2015,68630
17425,28069,2015,10116
17426,28071,2015,52743
17427,28073,2015,60881
17428,28075,2015,78336
17429,28077,2015,12672
17430,28079,2015,22779
17431,28081,2015,84743
17432,28083,2015,30261
17433,28085,2015,34524
17434,28087,2015,59695
17435,28089,2015,102475
17436,28091,2015,25411
17437,28093,2015,35892
17438,28095,2015,35827
17439,28097,2015,10194
17440,28099,2015,29463
17441,28101,2015,21574
17442,28103,2015,10935
17443,28105,2015,49516
17444,28107,2015,34199
17445,28109,2015,54947
17446,28111,2015,12069
17447,28113,2015,39927
17448,28115,2015,30857
17449,28117,2015,25441
17450,28119,2015,7514
17451,28121,2015,149429
17452,28123,2015,28446
17453,28125,2015,4567
17454,28127,2015,27166
17455,28129,2015,16077
17456,28131,2015,18269
17457,28133,2015,26879
17458,28135,2015,14599
17459,28137,2015,28471
17460,28139,2015,22005
17461,28141,2015,19483
17462,28143,2015,10267
17463,28145,2015,28285
17464,28147,2015,14607
17465,28149,2015,47507
17466,28151,2015,47965
17467,28153,2015,20491
17468,28155,2015,9863
17469,28157,2015,9090
17470,28159,2015,18446
17471,28161,2015,12463
17472,28163,2015,27415
17473,29000,2015,6071745
17474,29001,2015,25307
17475,29003,2015,17318
17476,29005,2015,5293
17477,29007,2015,25937
17478,29009,2015,35310
17479,29011,2015,11829
17480,29013,2015,16367
17481,29015,2015,18788
17482,29017,2015,12320
17483,29019,2015,174585
17484,29021,2015,89157
17485,29023,2015,42816
17486,29025,2015,9009
17487,29027,2015,44686
17488,29029,2015,44743
17489,29031,2015,78233
17490,29033,2015,8879
17491,29035,2015,6276
17492,29037,2015,101348
17493,29039,2015,13783
17494,29041,2015,7595
17495,29043,2015,83065
17496,29045,2015,6808
17497,29047,2015,235197
17498,29049,2015,20568
17499,29051,2015,76839
17500,29053,2015,17608
17501,29055,2015,24488
17502,29057,2015,7577
17503,29059,2015,16339
17504,29061,2015,8285
17505,29063,2015,12548
17506,29065,2015,15620
17507,29067,2015,13356
17508,29069,2015,30818
17509,29071,2015,102277
17510,29073,2015,14747
17511,29075,2015,6656
17512,29077,2015,287302
17513,29079,2015,10026
17514,29081,2015,8621
17515,29083,2015,21704
17516,29085,2015,9266
17517,29087,2015,4483
17518,29089,2015,10139
17519,29091,2015,40078
17520,29093,2015,10214
17521,29095,2015,686698
17522,29097,2015,118539
17523,29099,2015,223085
17524,29101,2015,53497
17525,29103,2015,3907
17526,29105,2015,35442
17527,29107,2015,32609
17528,29109,2015,37971
17529,29111,2015,10141
17530,29113,2015,54604
17531,29115,2015,12280
17532,29117,2015,14935
17533,29119,2015,22708
17534,29121,2015,15279
17535,29123,2015,12182
17536,29125,2015,8959
17537,29127,2015,28700
17538,29129,2015,3660
17539,29131,2015,24872
17540,29133,2015,13947
17541,29135,2015,15862
17542,29137,2015,8633
17543,29139,2015,11581
17544,29141,2015,20060
17545,29143,2015,18087
17546,29145,2015,58160
17547,29147,2015,22609
17548,29149,2015,10848
17549,29151,2015,13515
17550,29153,2015,9350
17551,29155,2015,17421
17552,29157,2015,19070
17553,29159,2015,42323
17554,29161,2015,44806
17555,29163,2015,18402
17556,29165,2015,96434
17557,29167,2015,31264
17558,29169,2015,53169
17559,29171,2015,4858
17560,29173,2015,10161
17561,29175,2015,25030
17562,29177,2015,22772
17563,29179,2015,6297
17564,29181,2015,13788
17565,29183,2015,385039
17566,29185,2015,9412
17567,29186,2015,17817
17568,29187,2015,66228
17569,29189,2015,1001213
17570,29195,2015,23212
17571,29197,2015,4502
17572,29199,2015,4820
17573,29201,2015,38999
17574,29203,2015,8277
17575,29205,2015,6102
17576,29207,2015,29733
17577,29209,2015,31307
17578,29211,2015,6363
17579,29213,2015,54211
17580,29215,2015,25652
17581,29217,2015,20758
17582,29219,2015,33490
17583,29221,2015,24786
17584,29223,2015,13420
17585,29225,2015,37542
17586,29227,2015,2042
17587,29229,2015,18219
17588,29510,2015,315878
17589,30000,2015,1030503
17590,30001,2015,9298
17591,30003,2015,13309
17592,30005,2015,6674
17593,30007,2015,5713
17594,30009,2015,10403
17595,30011,2015,1147
17596,30013,2015,81887
17597,30015,2015,5772
17598,30017,2015,12075
17599,30019,2015,1751
17600,30021,2015,9572
17601,30023,2015,9104
17602,30025,2015,3171
17603,30027,2015,11306
17604,30029,2015,95852
17605,30031,2015,100866
17606,30033,2015,1284
17607,30035,2015,13646
17608,30037,2015,818
17609,30039,2015,3170
17610,30041,2015,16439
17611,30043,2015,11574
17612,30045,2015,1931
17613,30047,2015,29453
17614,30049,2015,66228
17615,30051,2015,2392
17616,30053,2015,19053
17617,30055,2015,1699
17618,30057,2015,8034
17619,30059,2015,1822
17620,30061,2015,4187
17621,30063,2015,114114
17622,30065,2015,4630
17623,30067,2015,16006
17624,30069,2015,474
17625,30071,2015,4146
17626,30073,2015,6097
17627,30075,2015,1768
17628,30077,2015,6800
17629,30079,2015,1142
17630,30081,2015,41143
17631,30083,2015,11904
17632,30085,2015,11415
17633,30087,2015,9353
17634,30089,2015,11294
17635,30091,2015,3671
17636,30093,2015,34691
17637,30095,2015,9436
17638,30097,2015,3620
17639,30099,2015,6068
17640,30101,2015,5079
17641,30103,2015,684
17642,30105,2015,7623
17643,30107,2015,2110
17644,30109,2015,1071
17645,30111,2015,156534
17646,31000,2015,1891507
17647,31001,2015,31569
17648,31003,2015,6413
17649,31005,2015,451
17650,31007,2015,713
17651,31009,2015,477
17652,31011,2015,5311
17653,31013,2015,11327
17654,31015,2015,2000
17655,31017,2015,2982
17656,31019,2015,48615
17657,31021,2015,6535
17658,31023,2015,8056
17659,31025,2015,25413
17660,31027,2015,8515
17661,31029,2015,3961
17662,31031,2015,5818
17663,31033,2015,10136
17664,31035,2015,6292
17665,31037,2015,10734
17666,31039,2015,9077
17667,31041,2015,10830
17668,31043,2015,20566
17669,31045,2015,8954
17670,31047,2015,23903
17671,31049,2015,1910
17672,31051,2015,5765
17673,31053,2015,36560
17674,31055,2015,549052
17675,31057,2015,1773
17676,31059,2015,5554
17677,31061,2015,2977
17678,31063,2015,2632
17679,31065,2015,4830
17680,31067,2015,21706
17681,31069,2015,1916
17682,31071,2015,2014
17683,31073,2015,2025
17684,31075,2015,646
17685,31077,2015,2435
17686,31079,2015,61149
17687,31081,2015,9140
17688,31083,2015,3442
17689,31085,2015,915
17690,31087,2015,2883
17691,31089,2015,10268
17692,31091,2015,714
17693,31093,2015,6382
17694,31095,2015,7213
17695,31097,2015,5240
17696,31099,2015,6556
17697,31101,2015,8132
17698,31103,2015,797
17699,31105,2015,3716
17700,31107,2015,8468
17701,31109,2015,306136
17702,31111,2015,35512
17703,31113,2015,790
17704,31115,2015,606
17705,31117,2015,489
17706,31119,2015,35021
17707,31121,2015,7801
17708,31123,2015,4925
17709,31125,2015,3573
17710,31127,2015,7002
17711,31129,2015,4316
17712,31131,2015,15840
17713,31133,2015,2690
17714,31135,2015,2937
17715,31137,2015,9214
17716,31139,2015,7189
17717,31141,2015,32890
17718,31143,2015,5179
17719,31145,2015,10886
17720,31147,2015,8022
17721,31149,2015,1417
17722,31151,2015,14204
17723,31153,2015,175245
17724,31155,2015,20946
17725,31157,2015,36230
17726,31159,2015,16995
17727,31161,2015,5216
17728,31163,2015,3036
17729,31165,2015,1276
17730,31167,2015,5942
17731,31169,2015,5127
17732,31171,2015,695
17733,31173,2015,7072
17734,31175,2015,4168
17735,31177,2015,19922
17736,31179,2015,9373
17737,31181,2015,3592
17738,31183,2015,779
17739,31185,2015,13796
17740,32000,2015,2868666
17741,32001,2015,23934
17742,32003,2015,2098105
17743,32005,2015,47424
17744,32007,2015,51747
17745,32009,2015,830
17746,32011,2015,2029
17747,32013,2015,17023
17748,32015,2015,5884
17749,32017,2015,5137
17750,32019,2015,51986
17751,32021,2015,4422
17752,32023,2015,42988
17753,32027,2015,6624
17754,32029,2015,3878
17755,32031,2015,442728
17756,32033,2015,9858
17757,32510,2015,54069
17758,33000,2015,1336294
17759,33001,2015,60347
17760,33003,2015,47392
17761,33005,2015,76261
17762,33007,2015,32332
17763,33009,2015,89415
17764,33011,2015,408811
17765,33013,2015,148670
17766,33015,2015,302930
17767,33017,2015,126978
17768,33019,2015,43158
17769,34000,2015,8870869
17770,34001,2015,270471
17771,34003,2015,926997
17772,34005,2015,446923
17773,34007,2015,507784
17774,34009,2015,94180
17775,34011,2015,154838
17776,34013,2015,790508
17777,34015,2015,290823
17778,34017,2015,664744
17779,34019,2015,125396
17780,34021,2015,368352
17781,34023,2015,825867
17782,34025,2015,624320
17783,34027,2015,494432
17784,34029,2015,587137
17785,34031,2015,504588
17786,34033,2015,63720
17787,34035,2015,329678
17788,34037,2015,142996
17789,34039,2015,550367
17790,34041,2015,106748
17791,35000,2015,2090211
17792,35001,2015,676678
17793,35003,2015,3480
17794,35005,2015,65878
17795,35006,2015,27047
17796,35007,2015,12449
17797,35009,2015,50299
17798,35011,2015,1871
17799,35013,2015,214151
17800,35015,2015,57724
17801,35017,2015,28361
17802,35019,2015,4351
17803,35021,2015,719
17804,35023,2015,4436
17805,35025,2015,71496
17806,35027,2015,19365
17807,35028,2015,17830
17808,35029,2015,24382
17809,35031,2015,73461
17810,35033,2015,4613
